OFFER_ID,ZONE_ID,TPNB,OFFER_NAME,POS_DESCRIPTION1,START_DATE,END_DATE,CF_DESC1,CF_DESC2
A30591174,9,065399943,MINERAL ROLL ON 2>0.95 BTHP,GARNIER|MINERAL ROLL ON|50ML,04-Jun-13,01-Jul-13,Better Than Half Price Was �2.00 Now 95p,GARNIER|MINERAL ROLL ON|50ML
A30591174,9,070577276,MINERAL ROLL ON 2>0.95 BTHP,GARNIER|MINERAL ROLL ON|50ML,04-Jun-13,01-Jul-13,Better Than Half Price Was �2.00 Now 95p,GARNIER|MINERAL ROLL ON|50ML
A30591174,9,070578494,MINERAL ROLL ON 2>0.95 BTHP,GARNIER|MINERAL ROLL ON|50ML,04-Jun-13,01-Jul-13,Better Than Half Price Was �2.00 Now 95p,GARNIER|MINERAL ROLL ON|50ML
A30591174,9,071212908,MINERAL ROLL ON 2>0.95 BTHP,GARNIER|MINERAL ROLL ON|50ML,04-Jun-13,01-Jul-13,Better Than Half Price Was �2.00 Now 95p,GARNIER|MINERAL ROLL ON|50ML
A30591174,9,073291954,MINERAL ROLL ON 2>0.95 BTHP,GARNIER|MINERAL ROLL ON|50ML,04-Jun-13,01-Jul-13,Better Than Half Price Was �2.00 Now 95p,GARNIER|MINERAL ROLL ON|50ML
A30591175,5,054309193,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,056452767,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,060244697,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,067446378,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,067446741,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,071197770,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,5,071198008,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,054309193,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,056452767,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,060244697,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,067446378,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,067446741,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,071197770,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,6,071198008,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,054309193,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,056452767,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,060244697,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,067446378,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,067446741,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,071197770,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,7,071198008,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,054309193,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,056452767,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,060244697,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,067446378,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,067446741,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,071197770,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591175,9,071198008,SO SPRAY 75ML 1.6>1 SV 0.6,SO...?|BODY SPRAY OR|FRAGRANCE|75ML,04-Jun-13,01-Jul-13,SAVE 60p Was �1.60 Now �1.00,SO...?|BODY SPRAY OR|FRAGRANCE|75ML   Crossed out prices charged at most Tesco stores in GB
A30591176,5,065665899,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,5,065666299,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,5,065666456,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,5,072292252,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,6,065665899,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,6,065666299,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,6,065666456,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,6,072292252,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,7,065665899,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,7,065666299,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,7,065666456,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,7,072292252,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,9,065665899,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,9,065666299,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,9,065666456,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591176,9,072292252,RIGHT GUARD 250ML 2>1 HP,RIGHT GUARD|SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RIGHT GUARD|SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,5,060270331,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,5,060270360,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,5,060270400,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,5,061245971,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,6,060270331,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,6,060270360,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,6,060270400,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,6,061245971,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,7,060270331,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,7,060270360,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,7,060270400,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,7,061245971,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,9,060270331,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,9,060270360,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,9,060270400,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591179,9,061245971,SANEX APD 250ML 2.99>1.49 HP,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.99 Now �1.49,SANEX|DERMO|ANTI-PERSPIRANT|DEODORANT|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,5,066429988,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,5,066435122,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,5,066436075,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,5,066446126,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,5,071066580,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,6,066429988,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,6,066435122,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,6,066436075,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,6,066446126,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,6,071066580,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,7,066429988,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,7,066435122,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,7,066436075,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,7,066446126,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,7,071066580,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,9,066429988,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,9,066435122,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,9,066436075,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,9,066446126,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591181,9,071066580,RADOX MEN  2>1 HP,RADOX|MEN SHOWER GEL|250ML,04-Jun-13,01-Jul-13,Half Price Was �2.00 Now �1.00,RADOX|MEN SHOWER GEL|250ML   Crossed out prices charged at most Tesco stores in GB
A30591285,5,051026629,FILIPPO BERIO E/V O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML   Crossed out prices charged at most Tesco stores in GB
A30591285,6,051026629,FILIPPO BERIO E/V O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML   Crossed out prices charged at most Tesco stores in GB
A30591285,7,051026629,FILIPPO BERIO E/V O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML   Crossed out prices charged at most Tesco stores in GB
A30591285,9,051026629,FILIPPO BERIO E/V O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|EXTRA VIRGIN|OLIVE OIL|500 ML   Crossed out prices charged at most Tesco stores in GB
A30591286,5,051026572,FILIPPO BERIO PURE O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|PURE OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|PURE OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591286,6,051026572,FILIPPO BERIO PURE O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|PURE OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|PURE OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591286,7,051026572,FILIPPO BERIO PURE O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|PURE OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|PURE OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591286,9,051026572,FILIPPO BERIO PURE O/OIL 500 ML 3.99>3 SV 0.99,FILIPPO BERIO|PURE OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 99p Was �3.99 Now �3.00,FILIPPO BERIO|PURE OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591287,5,050983919,F/BERIO MLD&LT OLVE OIL 500ML 3.89>3 SV 0.89,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 89p Was �3.89 Now �3.00,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591287,6,050983919,F/BERIO MLD&LT OLVE OIL 500ML 3.89>3 SV 0.89,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 89p Was �3.89 Now �3.00,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
A30591287,7,050983919,F/BERIO MLD&LT OLVE OIL 500ML 3.89>3 SV 0.89,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML,12-Jun-13,02-Jul-13,SAVE 89p Was �3.89 Now �3.00,FILIPPO BERIO|MILD & LIGHT OLIVE OIL|500ML   Crossed out prices charged at most Tesco stores in GB
