"TPNB","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"051658215",12,"R30786765","RED PEPPERS EACH HOMEGROWN","20130729","20130811"
"052180484",13,"R30787165","BRAMLEY COOKING APPLE PACK","20130729","20130811"
"052180484",12,"R30787165","BRAMLEY COOKING APPLE PACK","20130729","20130811"
"074608972",12,"R30790307","MASTER CHROMATICS Turquoise NOW 3.99","20130729","20130819"
"074608972",13,"R30790307","MASTER CHROMATICS Turquoise NOW 3.99","20130729","20130819"
"063819952",12,"R30790366","Col T/P Total Adv Clean 125ml NOW 2.50","20130729","20130819"
"063819952",13,"R30790366","Col T/P Total Adv Clean 125ml NOW 2.50","20130729","20130819"
"064133350",5,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"064133350",7,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"064133350",6,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"064133350",9,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"057757054",9,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"057757054",5,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"057757054",8,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"057757054",6,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"057757054",15,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"057757054",7,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"052193238",9,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"052193238",7,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"052193238",6,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"052193238",5,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"050965158",6,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"050965158",7,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"050965158",9,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"050965158",5,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"073527297",6,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"073527297",5,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"073527297",9,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"073527297",7,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"057755937",8,"A30779106","* # A1 Tesco Honeydew Melon SPP £1","20130729","20130804"
"057755937",15,"A30779106","* # A1 Tesco Honeydew Melon SPP £1","20130729","20130804"
"059452555",9,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"059452555",6,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"059452555",5,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"059452555",7,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"050962236",5,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"050962236",9,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"050962236",6,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"050962236",7,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"066339207",7,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"066339207",9,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"066339207",6,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"066339207",5,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"050678360",15,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"050678360",9,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"050678360",8,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"050678360",7,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"050678360",6,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"050678360",5,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"054767755",15,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"054767755",9,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"054767755",8,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"054767755",7,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"054767755",6,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"054767755",5,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"050198150",6,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"050198150",5,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"050198150",7,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"050198150",9,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"064168942",6,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"064168942",9,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"064168942",5,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"064168942",7,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"066497537",6,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"066497537",9,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"066497537",5,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"066497537",7,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"073826945",9,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"073826945",7,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"073826945",5,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"073826945",6,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"067915889",6,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
"067915889",5,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
"067915889",9,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
"067915889",7,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
"064232964",6,"A30796306","* # Red Delight Bouquet 20% EF £5.00","20130729","20130922"
"064232964",5,"A30796306","* # Red Delight Bouquet 20% EF £5.00","20130729","20130922"
"064232964",9,"A30796306","* # Red Delight Bouquet 20% EF £5.00","20130729","20130922"
"064232964",7,"A30796306","* # Red Delight Bouquet 20% EF £5.00","20130729","20130922"
"074132111",9,"A30781168","*Frsh/Nkd Crspy Crunchy Family Mix 200g £1 SPP","20130729","20130811"
"074132111",5,"A30781168","*Frsh/Nkd Crspy Crunchy Family Mix 200g £1 SPP","20130729","20130811"
"074132111",6,"A30781168","*Frsh/Nkd Crspy Crunchy Family Mix 200g £1 SPP","20130729","20130811"
"074132111",7,"A30781168","*Frsh/Nkd Crspy Crunchy Family Mix 200g £1 SPP","20130729","20130811"
"051269042",9,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"051269042",7,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"051269042",8,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"051269042",5,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"051269042",6,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"051269042",15,"A30793345","OG # T. Organic Little Gems 1.5>1 sv 50p","20130729","20130804"
"064220949",12,"R30786645","TESCO PERPETUAL SPINACH 260G50% Extra Free","20130729","20130811"
"064220949",13,"R30786645","TESCO PERPETUAL SPINACH 260G50% Extra Free","20130729","20130811"
"063080136",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"051810104",7,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"062941491",7,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063011676",6,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063080136",7,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"051810104",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"062941491",6,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063080073",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063011676",7,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063080136",6,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063080073",7,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063011676",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"051810104",6,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063080073",6,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"062941491",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"063565329",5,"A33333337","SimplePrm£_TC12_AO","20130729","20131004"
"070584296",12,"R30774145","Chokablok Peanut Butter W2.99N2.00S0.99","20130729","20130819"
"070584296",13,"R30774145","Chokablok Peanut Butter W2.99N2.00S0.99","20130729","20130819"
"073324888",7,"A30794265","T&E LTD EDITION PORK RIB RACK 555G 5>4 SV 1","20130729","20130827"
"073324888",5,"A30794265","T&E LTD EDITION PORK RIB RACK 555G 5>4 SV 1","20130729","20130827"
"073324888",9,"A30794265","T&E LTD EDITION PORK RIB RACK 555G 5>4 SV 1","20130729","20130827"
"073324888",6,"A30794265","T&E LTD EDITION PORK RIB RACK 555G 5>4 SV 1","20130729","20130827"
"073420307",7,"A30794269","TESCO T&E PULLED PORK JOINT 600G 5>4.5 SV 0.5","20130729","20130827"
"073420307",5,"A30794269","TESCO T&E PULLED PORK JOINT 600G 5>4.5 SV 0.5","20130729","20130827"
"073420307",9,"A30794269","TESCO T&E PULLED PORK JOINT 600G 5>4.5 SV 0.5","20130729","20130827"
"073420307",6,"A30794269","TESCO T&E PULLED PORK JOINT 600G 5>4.5 SV 0.5","20130729","20130827"
"071121751",5,"A30797048","CARTE NOIRE INSTINCT TIN 100G 4.99>3.32 SV 1.67","20130729","20130818"
"071121751",9,"A30797048","CARTE NOIRE INSTINCT TIN 100G 4.99>3.32 SV 1.67","20130729","20130818"
"071121751",7,"A30797048","CARTE NOIRE INSTINCT TIN 100G 4.99>3.32 SV 1.67","20130729","20130818"
"071121751",6,"A30797048","CARTE NOIRE INSTINCT TIN 100G 4.99>3.32 SV 1.67","20130729","20130818"
"073532434",15,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"073532434",9,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"073532434",8,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"073532434",7,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"073532434",6,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"073532434",5,"A30794187","#T. EVERY DAY VALUE FISH CAKES 0.9>0.8 SV 0.1","20130729","20130827"
"061763196",6,"A30584265","T EAST ANGLIAN FREE RANGE EGGS MED 2 for £2","20130729","20130825"
"061763196",7,"A30584265","T EAST ANGLIAN FREE RANGE EGGS MED 2 for £2","20130729","20130825"
"061763196",9,"A30584265","T EAST ANGLIAN FREE RANGE EGGS MED 2 for £2","20130729","20130825"
"061763196",5,"A30584265","T EAST ANGLIAN FREE RANGE EGGS MED 2 for £2","20130729","20130825"
"073089463",6,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"073089463",9,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510773",7,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"073089463",5,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510681",7,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510773",6,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510681",9,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510773",5,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510681",6,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510681",5,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"072510773",9,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"073089463",7,"A30718675","CLIF BAR CHOCOLATE,CRUNCHY 68G BAR 2 for £2.00","20130729","20130819"
"052352114",6,"A30732368","LOCKWOODS MUSHY PEAS 1KG 2 FOR £2","20130729","20130818"
"052352114",5,"A30732368","LOCKWOODS MUSHY PEAS 1KG 2 FOR £2","20130729","20130818"
"052352114",9,"A30732368","LOCKWOODS MUSHY PEAS 1KG 2 FOR £2","20130729","20130818"
"052352114",7,"A30732368","LOCKWOODS MUSHY PEAS 1KG 2 FOR £2","20130729","20130818"
"070770225",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770346",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770254",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770346",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768874",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770254",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770864",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768880",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770254",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768874",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770225",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768874",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770864",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768880",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770225",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770864",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770346",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770254",5,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768880",7,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770864",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770225",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768874",9,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070770346",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070768880",6,"A30770865","Pulsin Ltd Energy Bars 2 for £2.60","20130729","20130819"
"070821483",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823544",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822205",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863544",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822332",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863585",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822205",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822332",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821534",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823452",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823584",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821454",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821546",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"071409550",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822188",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823452",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863625",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822326",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822326",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823383",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822257",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822240",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863544",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822286",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822257",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823383",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821500",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823544",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822286",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822188",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070822240",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821454",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821500",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821546",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863625",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070823584",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821483",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"071409550",12,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"070821534",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"072863585",13,"R30746705","SEL H&S CONDNR & SHMPO RNGE 2 for 6","20130729","20130819"
"062379436",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926108",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"062379436",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587737",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587858",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587737",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587795",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587858",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587795",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587680",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"063572666",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926569",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926137",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"073587680",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"063572666",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926108",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926569",12,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"072926137",13,"R30753107","SELECTED TESCO LOVES BABY RANGE 2 FOR 7","20130729","20130819"
"070808989",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811247",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070821379",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070808632",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809147",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070774083",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070770974",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811126",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809556",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811633",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070774083",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809182",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070770974",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809366",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811489",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070770830",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070808678",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809182",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809683",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070808678",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070819982",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809055",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809556",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070819982",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811247",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809683",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809055",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070808632",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809366",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070770830",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809147",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811126",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070812557",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070771299",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811633",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070812557",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070821379",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070808989",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809308",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070809308",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070771299",12,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"070811489",13,"R30746566","SEL PANTENE SHMPO & CONDNR RNGE 2 for 6","20130729","20130819"
"074187512",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187380",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187443",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187380",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187420",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187495",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187512",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187397",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187420",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187397",13,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187443",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
"074187495",12,"R30752090","SELECTED COW & GATE FRUIT POUCH RANGE 3 FOR 2","20130729","20130819"
