"ITEM","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"070724684",5,"A30718602","VITAMIN C 1000MG SR60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070724811",6,"A30718602","VITAMIN C 1000MG SR60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070724932",7,"A30718602","VITAMIN C 1000MG SR60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070724932",9,"A30718602","VITAMIN C 1000MG SR60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070725240",5,"A30718603","VITAMIN C 1500MG 30 CAPSULES 5.4-3.5 s1.9","20130729","20130819"
"070725263",6,"A30718603","VITAMIN C 1500MG 30 CAPSULES 5.4-3.5 s1.9","20130729","20130819"
"070725292",7,"A30718603","VITAMIN C 1500MG 30 CAPSULES 5.4-3.5 s1.9","20130729","20130819"
"053760614",9,"A30718603","VITAMIN C 1500MG 30 CAPSULES 5.4-3.5 s1.9","20130729","20130819"
"070153501",5,"A30718604","VITAMIN C 1500MG 60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070153518",6,"A30718604","VITAMIN C 1500MG 60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070153518",7,"A30718604","VITAMIN C 1500MG 60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070724644",9,"A30718604","VITAMIN C 1500MG 60 CAPSULES 9.69-6.5 s3.19","20130729","20130819"
"070724045",5,"A30718605","VITAMIN C 500MG+BIO 30 CAPSULES 4.6-3.07 s1.53","20130729","20130819"
"070724108",6,"A30718605","VITAMIN C 500MG+BIO 30 CAPSULES 4.6-3.07 s1.53","20130729","20130819"
"070724189",7,"A30718605","VITAMIN C 500MG+BIO 30 CAPSULES 4.6-3.07 s1.53","20130729","20130819"
"070724644",9,"A30718605","VITAMIN C 500MG+BIO 30 CAPSULES 4.6-3.07 s1.53","20130729","20130819"
"070724189",5,"A30718606","VITAMIN C 500MG+BIOFLAVONOIDS 13.69-9 s4.69","20130729","20130819"
"070724189",6,"A30718606","VITAMIN C 500MG+BIOFLAVONOIDS 13.69-9 s4.69","20130729","20130819"
"070724644",7,"A30718606","VITAMIN C 500MG+BIOFLAVONOIDS 13.69-9 s4.69","20130729","20130819"
"070724189",9,"A30718606","VITAMIN C 500MG+BIOFLAVONOIDS 13.69-9 s4.69","20130729","20130819"
"070724108",5,"A30718607","VITAMIN D SPRAY 100ML 8.15-5.5 s2.65","20130729","20130819"
"070724045",6,"A30718607","VITAMIN D SPRAY 100ML 8.15-5.5 s2.65","20130729","20130819"
"070724045",7,"A30718607","VITAMIN D SPRAY 100ML 8.15-5.5 s2.65","20130729","20130819"
"070724108",9,"A30718607","VITAMIN D SPRAY 100ML 8.15-5.5 s2.65","20130729","20130819"
"070724108",5,"A30718608","ZINC CITRATE 15MG PLUS 30 CAPSULES 5.1-3.5 s1.6","20130729","20130819"
"070724045",6,"A30718608","ZINC CITRATE 15MG PLUS 30 CAPSULES 5.1-3.5 s1.6","20130729","20130819"
"070551652",7,"A30718608","ZINC CITRATE 15MG PLUS 30 CAPSULES 5.1-3.5 s1.6","20130729","20130819"
"070551652",9,"A30718608","ZINC CITRATE 15MG PLUS 30 CAPSULES 5.1-3.5 s1.6","20130729","20130819"
"070551652",5,"A30718609","ZINC CITRATE 15MG PLUS 60CAPS 9.09-6 s3.09","20130729","20130819"
"053760614",6,"A30718609","ZINC CITRATE 15MG PLUS 60CAPS 9.09-6 s3.09","20130729","20130819"
"053760614",7,"A30718609","ZINC CITRATE 15MG PLUS 60CAPS 9.09-6 s3.09","20130729","20130819"
"053760614",9,"A30718609","ZINC CITRATE 15MG PLUS 60CAPS 9.09-6 s3.09","20130729","20130819"
"070153501",5,"A30718610","VIT C CHEW 1000MG 30 TABLETS 4.8-3.2 s1.6","20130729","20130819"
"070153501",6,"A30718610","VIT C CHEW 1000MG 30 TABLETS 4.8-3.2 s1.6","20130729","20130819"
"070153501",7,"A30718610","VIT C CHEW 1000MG 30 TABLETS 4.8-3.2 s1.6","20130729","20130819"
"070153518",9,"A30718610","VIT C CHEW 1000MG 30 TABLETS 4.8-3.2 s1.6","20130729","20130819"
"070153518",5,"A30718611","VIT C CHEW 1000MG 60 TABLETS 7.99-5.5 s2.49","20130729","20130819"
"070551652",6,"A30718611","VIT C CHEW 1000MG 60 TABLETS 7.99-5.5 s2.49","20130729","20130819"
"070724644",7,"A30718611","VIT C CHEW 1000MG 60 TABLETS 7.99-5.5 s2.49","20130729","20130819"
"059389699",9,"A30718611","VIT C CHEW 1000MG 60 TABLETS 7.99-5.5 s2.49","20130729","20130819"
"059389699",5,"A30718612","VIT D CHEW 1000IU 30 TABLETS 4.25-3 s1.25","20130729","20130819"
"065601492",6,"A30718612","VIT D CHEW 1000IU 30 TABLETS 4.25-3 s1.25","20130729","20130819"
"065601492",7,"A30718612","VIT D CHEW 1000IU 30 TABLETS 4.25-3 s1.25","20130729","20130819"
"065601492",9,"A30718612","VIT D CHEW 1000IU 30 TABLETS 4.25-3 s1.25","20130729","20130819"
"062917463",5,"A30718613","VIT D CHEW 1000IU 60 TABLETS 6.75-4.5 s2.25","20130729","20130819"
"065601486",6,"A30718613","VIT D CHEW 1000IU 60 TABLETS 6.75-4.5 s2.25","20130729","20130819"
"065601486",7,"A30718613","VIT D CHEW 1000IU 60 TABLETS 6.75-4.5 s2.25","20130729","20130819"
"065601492",9,"A30718613","VIT D CHEW 1000IU 60 TABLETS 6.75-4.5 s2.25","20130729","20130819"
"065601486",5,"A30718614","CHROMIUM 200MCG 60 CAPSULES 7.95-5.5 s2.45","20130729","20130819"
"062917463",6,"A30718614","CHROMIUM 200MCG 60 CAPSULES 7.95-5.5 s2.45","20130729","20130819"
"059389699",7,"A30718614","CHROMIUM 200MCG 60 CAPSULES 7.95-5.5 s2.45","20130729","20130819"
"059389699",9,"A30718614","CHROMIUM 200MCG 60 CAPSULES 7.95-5.5 s2.45","20130729","20130819"
"062917463",13,"R30748991","BD MAKEUP E/SHADOW BONBONSPARTY DELIGHT H/P","20130729","20130819"
"062917463",12,"R30748991","BD MAKEUP E/SHADOW BONBONSPARTY DELIGHT H/P","20130729","20130819"
"065601486",13,"R30748992","BD MAKEUP E/SHADOW BONBONSSUGAR COATED H/P","20130729","20130819"
"072349601",12,"R30748992","BD MAKEUP E/SHADOW BONBONSSUGAR COATED H/P","20130729","20130819"
"072349601",13,"R30748993","DRAMATIC BLACK POLISH EYELINER H/P","20130729","20130819"
"072349601",12,"R30748993","DRAMATIC BLACK POLISH EYELINER H/P","20130729","20130819"
"072349601",13,"R30748994","BARBARA DALY EYELINER H/P","20130729","20130819"
"072349561",12,"R30748994","BARBARA DALY EYELINER H/P","20130729","20130819"
"072349561",13,"R30748995","BD MAKE UP LASH BOOST MASCARA BROWN H/P","20130729","20130819"
"072349561",12,"R30748995","BD MAKE UP LASH BOOST MASCARA BROWN H/P","20130729","20130819"
"072349561",13,"R30748996","BD MAKE UP FACE LIFT FNDTN ALMOND 30ML H/P","20130729","20130819"
"053234691",12,"R30748996","BD MAKE UP FACE LIFT FNDTN ALMOND 30ML H/P","20130729","20130819"
"053234691",13,"R30748997","BD MAKE UP FACE LIFT FNDTN BEIGE 30ML H/P","20130729","20130819"
"053234691",12,"R30748997","BD MAKE UP FACE LIFT FNDTN BEIGE 30ML H/P","20130729","20130819"
"053234691",13,"R30748998","BD MAKE UP FACE LIFT FNDTN HONEY 30ML H/P","20130729","20130819"
"062917388",12,"R30748998","BD MAKE UP FACE LIFT FNDTN HONEY 30ML H/P","20130729","20130819"
"062917388",13,"R30748999","BD MAKEUP E/SHADOW BONBONSSENSATIONAL H/P","20130729","20130819"
"062917388",12,"R30748999","BD MAKEUP E/SHADOW BONBONSSENSATIONAL H/P","20130729","20130819"
"062917388",13,"R30749000","BD MAKE UP CHEEK TO CHEEK BLUSH BRONZER H/P","20130729","20130819"
"066153714",12,"R30749000","BD MAKE UP CHEEK TO CHEEK BLUSH BRONZER H/P","20130729","20130819"
"066153714",13,"R30749001","BD MAKE-UP LIGHT ILLUSION POWDER 12G H/P","20130729","20130819"
"066153714",12,"R30749001","BD MAKE-UP LIGHT ILLUSION POWDER 12G H/P","20130729","20130819"
"066153714",13,"R30749002","BD MAKE UP ONE STEP SOFT BEIGE H/P","20130729","20130819"
"073490298",12,"R30749002","BD MAKE UP ONE STEP SOFT BEIGE H/P","20130729","20130819"
"073490298",13,"R30749003","BD MAKE UP ONE STEP NATURAL HONEY H/P","20130729","20130819"
"073490298",12,"R30749003","BD MAKE UP ONE STEP NATURAL HONEY H/P","20130729","20130819"
"073490298",13,"R30749004","BD MAKE UP LUMINOUS EYECARE1.5G H/P","20130729","20130819"
"053722706",12,"R30749004","BD MAKE UP LUMINOUS EYECARE1.5G H/P","20130729","20130819"
"053722706",13,"R30749005","EYESHADOW CHANTILLY H/P","20130729","20130819"
"053722706",12,"R30749005","EYESHADOW CHANTILLY H/P","20130729","20130819"
"053722706",13,"R30749006","EYESHADOW PARISIENNE PEACH H/P","20130729","20130819"
"062186917",12,"R30749006","EYESHADOW PARISIENNE PEACH H/P","20130729","20130819"
"066153046",13,"R30749007","EYESHADOW LAVENDAR MIST H/P","20130729","20130819"
"066153046",12,"R30749007","EYESHADOW LAVENDAR MIST H/P","20130729","20130819"
"066153046",13,"R30749008","BD MAKE UP OIL FREE FNDTN IVORY 29ML H/P","20130729","20130819"
"066153046",12,"R30749008","BD MAKE UP OIL FREE FNDTN IVORY 29ML H/P","20130729","20130819"
"072335502",13,"R30749009","BD MAKE UP OIL FREE FNDTN ALMOND 29ML H/P","20130729","20130819"
"072335502",12,"R30749009","BD MAKE UP OIL FREE FNDTN ALMOND 29ML H/P","20130729","20130819"
"072335502",13,"R30749010","BD MAKE UP OIL FREE FNDTN BEIGE 29ML H/P","20130729","20130819"
"072335502",12,"R30749010","BD MAKE UP OIL FREE FNDTN BEIGE 29ML H/P","20130729","20130819"
"073490344",13,"R30749011","BD MAKE-UP LIGHT EFFECT CONCEALER 1.5ML H/P","20130729","20130819"
"073490344",12,"R30749011","BD MAKE-UP LIGHT EFFECT CONCEALER 1.5ML H/P","20130729","20130819"
"073490344",13,"R30749012","BD MAKE UP SHEER LOOSE FACEPOWDER H/P","20130729","20130819"
"073490344",12,"R30749012","BD MAKE UP SHEER LOOSE FACEPOWDER H/P","20130729","20130819"
"059388775",13,"R30749013","BD MAKE UP CHEEK TO CHEEK BLUSH NUDE H/P","20130729","20130819"
"059388775",12,"R30749013","BD MAKE UP CHEEK TO CHEEK BLUSH NUDE H/P","20130729","20130819"
"059388775",13,"R30749014","BD MAKE UP CHEEK TO CHEEK BLUSH PETAL H/P","20130729","20130819"
"059388775",12,"R30749014","BD MAKE UP CHEEK TO CHEEK BLUSH PETAL H/P","20130729","20130819"
"064833345",13,"R30749015","BD MAKE UP CHEEK TO CHEEK BLUSH BLOSSOM H/P","20130729","20130819"
"064833345",12,"R30749015","BD MAKE UP CHEEK TO CHEEK BLUSH BLOSSOM H/P","20130729","20130819"
"064833345",13,"R30749016","BD MAKE UP SOFT FOCUS LGHREFLECTING BASE H/P","20130729","20130819"
"064833345",12,"R30749016","BD MAKE UP SOFT FOCUS LGHREFLECTING BASE H/P","20130729","20130819"
"059389169",13,"R30749017","BD MAKE UP ULTRA LIGHT P/PWD MED 10G H/P","20130729","20130819"
"059389169",12,"R30749017","BD MAKE UP ULTRA LIGHT P/PWD MED 10G H/P","20130729","20130819"
"059389169",13,"R30749018","BD MAKE UP ULTRA LIGHT P/PWD FAIR 10G H/P","20130729","20130819"
"059389169",12,"R30749018","BD MAKE UP ULTRA LIGHT P/PWD FAIR 10G H/P","20130729","20130819"
"062186917",13,"R30749019","BD MAKE UP ULTRA LIGHT P/PWD WARM 10G H/P","20130729","20130819"
"062186917",12,"R30749019","BD MAKE UP ULTRA LIGHT P/PWD WARM 10G H/P","20130729","20130819"
"062186917",13,"R30749020","BD MAKE UP ONE STEP WARM IVORY H/P","20130729","20130819"
"065632116",12,"R30749020","BD MAKE UP ONE STEP WARM IVORY H/P","20130729","20130819"
"065632116",13,"R30749021","BD MAKE UP SOUFFLE FNDTN SOFT BUFF H/P","20130729","20130819"
"065632116",12,"R30749021","BD MAKE UP SOUFFLE FNDTN SOFT BUFF H/P","20130729","20130819"
"065632116",13,"R30749022","BD MAKE UP SOUFFLE FNDTN SOFT BISCUIT H/P","20130729","20130819"
"070153524",12,"R30749022","BD MAKE UP SOUFFLE FNDTN SOFT BISCUIT H/P","20130729","20130819"
"070153524",13,"R30749023","BD MAKE UP SOUFFLE FNDTN SOFT LINEN H/P","20130729","20130819"
"070153524",12,"R30749023","BD MAKE UP SOUFFLE FNDTN SOFT LINEN H/P","20130729","20130819"
"070153524",13,"R30749024","BD MAKE UP MSTUR.FOUNDATIONIVORY H/P","20130729","20130819"
"072335548",12,"R30749024","BD MAKE UP MSTUR.FOUNDATIONIVORY H/P","20130729","20130819"
"072335548",13,"R30749025","BD MAKE UP MSTUR.FOUNDATIONALMOND H/P","20130729","20130819"
"072335548",12,"R30749025","BD MAKE UP MSTUR.FOUNDATIONALMOND H/P","20130729","20130819"
"072335548",13,"R30749026","BD MAKE UP MSTUR.FOUNDATIONBEIGE H/P","20130729","20130819"
"053684917",12,"R30749026","BD MAKE UP MSTUR.FOUNDATIONBEIGE H/P","20130729","20130819"
"060859851",13,"R30749027","BD MAKE UP MSTUR.FOUNDATIONPORCELAIN H/P","20130729","20130819"
"060859851",12,"R30749027","BD MAKE UP MSTUR.FOUNDATIONPORCELAIN H/P","20130729","20130819"
"060859851",13,"R30749028","BD MAKE UP MSTUR.FOUNDATIONHONEY H/P","20130729","20130819"
"060859851",12,"R30749028","BD MAKE UP MSTUR.FOUNDATIONHONEY H/P","20130729","20130819"
"062917250",13,"R30749029","BD MAKE UP OIL FREE FNDTN HONEY 29ML H/P","20130729","20130819"
"062917250",12,"R30749029","BD MAKE UP OIL FREE FNDTN HONEY 29ML H/P","20130729","20130819"
"062917250",13,"R30749030","BD MAKE UP OIL FREE FNDTN PORCELAIN 29ML H/P","20130729","20130819"
"062917250",12,"R30749030","BD MAKE UP OIL FREE FNDTN PORCELAIN 29ML H/P","20130729","20130819"
"066153720",13,"R30749031","BD MAKE UP CONCEALER FAIR H/P","20130729","20130819"
"066153720",12,"R30749031","BD MAKE UP CONCEALER FAIR H/P","20130729","20130819"
"066153720",13,"R30749032","BD MAKE UP CONCEALER MEDIUM H/P","20130729","20130819"
"066153720",12,"R30749032","BD MAKE UP CONCEALER MEDIUM H/P","20130729","20130819"
"053684917",13,"R30749033","BD MAKE UP CONCEALER WARM H/P","20130729","20130819"
"053684917",12,"R30749033","BD MAKE UP CONCEALER WARM H/P","20130729","20130819"
"053684917",13,"R30749034","BD MAKE UP RADIANT TOUCH 15ML H/P","20130729","20130819"
"053690230",12,"R30749034","BD MAKE UP RADIANT TOUCH 15ML H/P","20130729","20130819"
"053690230",13,"R30749035","BD MAKE UP EVEN SMOOTHER EYE BASE 2.5G H/P","20130729","20130819"
"053690230",12,"R30749035","BD MAKE UP EVEN SMOOTHER EYE BASE 2.5G H/P","20130729","20130819"
"053690230",13,"R30749036","BD MAKE UP SOUFFLE E/SHAD DRIFTWOOD H/P","20130729","20130819"
"073807703",12,"R30749036","BD MAKE UP SOUFFLE E/SHAD DRIFTWOOD H/P","20130729","20130819"
"073807334",13,"R30749037","BD MAKE UP SOUFFLE E/SHAD SEA FOAM H/P","20130729","20130819"
"073807334",12,"R30749037","BD MAKE UP SOUFFLE E/SHAD SEA FOAM H/P","20130729","20130819"
"073807703",13,"R30749038","BD MAKE UP SOUFFLE E/SHAD HAZE H/P","20130729","20130819"
"068225402",12,"R30749038","BD MAKE UP SOUFFLE E/SHAD HAZE H/P","20130729","20130819"
"068225402",13,"R30749039","BD MAKE UP DESIGNER EYES AGATE H/P","20130729","20130819"
"068225402",12,"R30749039","BD MAKE UP DESIGNER EYES AGATE H/P","20130729","20130819"
"073807703",13,"R30749040","BD MAKE UP EYESHADOW SMOKE H/P","20130729","20130819"
"073807375",12,"R30749040","BD MAKE UP EYESHADOW SMOKE H/P","20130729","20130819"
"073807375",13,"R30749041","BD MAKE UP EYESHADOW TAUPE H/P","20130729","20130819"
"073807375",12,"R30749041","BD MAKE UP EYESHADOW TAUPE H/P","20130729","20130819"
"073807686",13,"R30749042","BD MAKE UP EYESHADOW TRUFFLE H/P","20130729","20130819"
"073807686",12,"R30749042","BD MAKE UP EYESHADOW TRUFFLE H/P","20130729","20130819"
"073807703",13,"R30749043","BD MAKE UP HIGH IMPACT MASCARA BLACK H/P","20130729","20130819"
"068225402",12,"R30749043","BD MAKE UP HIGH IMPACT MASCARA BLACK H/P","20130729","20130819"
"073807375",13,"R30749044","BD MAKE UP HIGH IMPACT MASCARA BROWN H/P","20130729","20130819"
"073807686",12,"R30749044","BD MAKE UP HIGH IMPACT MASCARA BROWN H/P","20130729","20130819"
"073807686",13,"R30749045","BD MAKE UP EASY ON THE EYE PEN OTTER H/P","20130729","20130819"
"073807334",12,"R30749045","BD MAKE UP EASY ON THE EYE PEN OTTER H/P","20130729","20130819"
"073807334",13,"R30749046","BD MAKE UP EYELINER PENCIL BLACK H/P","20130729","20130819"
"071616039",12,"R30749046","BD MAKE UP EYELINER PENCIL BLACK H/P","20130729","20130819"
"071616039",13,"R30749047","BD MAKE UP EYELINER PENCIL DARK BROWN H/P","20130729","20130819"
"071616039",12,"R30749047","BD MAKE UP EYELINER PENCIL DARK BROWN H/P","20130729","20130819"
"071631683",13,"R30749048","BD MAKE UP EYELINER PENCIL KINGFISHER H/P","20130729","20130819"
"071631683",12,"R30749048","BD MAKE UP EYELINER PENCIL KINGFISHER H/P","20130729","20130819"
"071631683",13,"R30749049","BD MAKE UP EYEBROW PENCIL DARK H/P","20130729","20130819"
"071650274",12,"R30749049","BD MAKE UP EYEBROW PENCIL DARK H/P","20130729","20130819"
"071631683",13,"R30749050","BD MAKE UP EYEBROW PENCIL FAIR H/P","20130729","20130819"
"071650239",12,"R30749050","BD MAKE UP EYEBROW PENCIL FAIR H/P","20130729","20130819"
"071650239",13,"R30749051","BD MAKE UP GLOSS OVER LIP GLOSS H/P","20130729","20130819"
"071650239",12,"R30749051","BD MAKE UP GLOSS OVER LIP GLOSS H/P","20130729","20130819"
"071650239",13,"R30749052","BD MAKE UP LIP PENCIL ROSEHIP H/P","20130729","20130819"
"071650251",12,"R30749052","BD MAKE UP LIP PENCIL ROSEHIP H/P","20130729","20130819"
"071650251",13,"R30749053","BD MAKE UP LIP PENCIL MERLOT H/P","20130729","20130819"
"071650251",12,"R30749053","BD MAKE UP LIP PENCIL MERLOT H/P","20130729","20130819"
"071650251",13,"R30749054","BD MAKE UP LIP PENCIL FIG H/P","20130729","20130819"
"071650274",12,"R30749054","BD MAKE UP LIP PENCIL FIG H/P","20130729","20130819"
"071650274",13,"R30749055","BD MAKE UP NAIL POLISH WHIMSY 11ML H/P","20130729","20130819"
"071650274",12,"R30749055","BD MAKE UP NAIL POLISH WHIMSY 11ML H/P","20130729","20130819"
"066605267",13,"R30749056","BD MAKE UP NAIL POLISH ROSE RED 11ML H/P","20130729","20130819"
"066605267",12,"R30749056","BD MAKE UP NAIL POLISH ROSE RED 11ML H/P","20130729","20130819"
"066605463",13,"R30749057","BD MAKE UP NAIL POLISH TEA ROSE 11ML H/P","20130729","20130819"
"066605492",12,"R30749057","BD MAKE UP NAIL POLISH TEA ROSE 11ML H/P","20130729","20130819"
"066605492",13,"R30749058","BD MAKE UP NAIL POLISH CRYSTAL 11ML H/P","20130729","20130819"
"066605492",12,"R30749058","BD MAKE UP NAIL POLISH CRYSTAL 11ML H/P","20130729","20130819"
"066605516",13,"R30749059","BD MAKE UP EYE DEFINE BROWN H/P","20130729","20130819"
"066605516",12,"R30749059","BD MAKE UP EYE DEFINE BROWN H/P","20130729","20130819"
"066605516",13,"R30749060","BD MAKE UP FACE LIFT FNDTN IVORY 30ML H/P","20130729","20130819"
"066605516",12,"R30749060","BD MAKE UP FACE LIFT FNDTN IVORY 30ML H/P","20130729","20130819"
"066605532",13,"R30749061","BD MAKE UP NAIL POLISH CORAL REEF 11ML H/P","20130729","20130819"
"066605532",12,"R30749061","BD MAKE UP NAIL POLISH CORAL REEF 11ML H/P","20130729","20130819"
"067563129",13,"R30749062","BD MAKE UP NAIL POLISH SCARLET 11ML H/P","20130729","20130819"
"071616039",12,"R30749062","BD MAKE UP NAIL POLISH SCARLET 11ML H/P","20130729","20130819"
"066604942",13,"R30749063","BD MAKE UP NAIL POLISH WINE 11ML H/P","20130729","20130819"
"066605492",12,"R30749063","BD MAKE UP NAIL POLISH WINE 11ML H/P","20130729","20130819"
"066605532",13,"R30749064","BD MAKE UP NAIL POLISH PINK GIN 11ML H/P","20130729","20130819"
"067563129",12,"R30749064","BD MAKE UP NAIL POLISH PINK GIN 11ML H/P","20130729","20130819"
"071616039",13,"R30749065","BD MAKE UP NAIL POLISH PEACH SATIN 11ML H/P","20130729","20130819"
"071631683",12,"R30749065","BD MAKE UP NAIL POLISH PEACH SATIN 11ML H/P","20130729","20130819"
"071650274",13,"R30749066","BD MAKE UP NAIL POLISH SNOW 11ML H/P","20130729","20130819"
"066604631",12,"R30749066","BD MAKE UP NAIL POLISH SNOW 11ML H/P","20130729","20130819"
"066604631",13,"R30749067","BD MAKE UP NAIL POLISH PETAL 11ML H/P","20130729","20130819"
"066604926",12,"R30749067","BD MAKE UP NAIL POLISH PETAL 11ML H/P","20130729","20130819"
"066604926",13,"R30749068","BD MAKE UP DESIGNER EYE SLATE H/P","20130729","20130819"
"066604942",12,"R30749068","BD MAKE UP DESIGNER EYE SLATE H/P","20130729","20130819"
"066604942",13,"R30749069","BD MAKE UP DESIGNER EYES LILAC MIST H/P","20130729","20130819"
"066604942",12,"R30749069","BD MAKE UP DESIGNER EYES LILAC MIST H/P","20130729","20130819"
"066605267",13,"R30749070","BARBARA DALY VELVET BLUSH ENG ROSE 1.4G H/P","20130729","20130819"
"066604631",12,"R30749070","BARBARA DALY VELVET BLUSH ENG ROSE 1.4G H/P","20130729","20130819"
"066604926",12,"R30749072","BD VELVET BLUSH PEACHES+CRM 1.4G H/P","20130729","20130819"
"066604942",13,"R30749072","BD VELVET BLUSH PEACHES+CRM 1.4G H/P","20130729","20130819"
"066605463",12,"R30749073","BD VELVET BLUSH CARAMEL 1.4G H/P","20130729","20130819"
"066605492",13,"R30749073","BD VELVET BLUSH CARAMEL 1.4G H/P","20130729","20130819"
"066605516",12,"R30749074","BD LONG WEAR EYE SHADOW SHELL COLOR H/P","20130729","20130819"
"066605532",13,"R30749074","BD LONG WEAR EYE SHADOW SHELL COLOR H/P","20130729","20130819"
"067563129",12,"R30749075","BRBR DLY LONGWER E/SHDW SHIMMER SND H/P","20130729","20130819"
"071631683",13,"R30749075","BRBR DLY LONGWER E/SHDW SHIMMER SND H/P","20130729","20130819"
"071650239",12,"R30749076","BARBARA DALY LONGWEAR E/SHDW BRONZE GOLD H/P","20130729","20130819"
"071650274",13,"R30749076","BARBARA DALY LONGWEAR E/SHDW BRONZE GOLD H/P","20130729","20130819"
"071650222",12,"R30749077","BRBR DLY LONGWER E/SHDW BLCK MRBLE H/P","20130729","20130819"
"071667047",13,"R30749077","BRBR DLY LONGWER E/SHDW BLCK MRBLE H/P","20130729","20130819"
"071667047",12,"R30749078","BD MAKE UP LUSCIOUS LIPBALMCANDY 4ML H/P","20130729","20130819"
"071667047",13,"R30749078","BD MAKE UP LUSCIOUS LIPBALMCANDY 4ML H/P","20130729","20130819"
"055239204",12,"R30749079","BD MAKE UP LUSCIOUS LIPBALMCUTIE 4ML H/P","20130729","20130819"
"066605117",13,"R30749079","BD MAKE UP LUSCIOUS LIPBALMCUTIE 4ML H/P","20130729","20130819"
"071650222",12,"R30749080","BD MAKE UP LUSCIOUS LIPBALMCHERISH 4ML H/P","20130729","20130819"
"071650222",13,"R30749080","BD MAKE UP LUSCIOUS LIPBALMCHERISH 4ML H/P","20130729","20130819"
"071650222",12,"R30749081","BD MAKE UP FACE LIFT MAKE UP 30ML H/P","20130729","20130819"
"066605532",13,"R30749081","BD MAKE UP FACE LIFT MAKE UP 30ML H/P","20130729","20130819"
"071667047",12,"R30749082","BD MAKE UP HELPING HANDS SERUM 30ML H/P","20130729","20130819"
"071667047",13,"R30749082","BD MAKE UP HELPING HANDS SERUM 30ML H/P","20130729","20130819"
"071616114",12,"R30749083","AQUAFRESH 3-WAY HEAD MEDIUM T/BRUSH H/P","20130729","20130819"
"071648623",13,"R30749083","AQUAFRESH 3-WAY HEAD MEDIUM T/BRUSH H/P","20130729","20130819"
"066605060",12,"R30749084","AQUAFRESH CLEAN DEEP MEDIUM T/BRUSH H/P","20130729","20130819"
"071648519",13,"R30749084","AQUAFRESH CLEAN DEEP MEDIUM T/BRUSH H/P","20130729","20130819"
"071650297",12,"R30749085","AQF TRIPLEPROTECTION FIRM TOOTHBRUSH H/P","20130729","20130819"
"071650297",13,"R30749085","AQF TRIPLEPROTECTION FIRM TOOTHBRUSH H/P","20130729","20130819"
"066605492",12,"R30749086","AQUAFRESH TINGLING MINT M/WASH 500ML H/P","20130729","20130819"
